id,cash_request_id,type,status,category,total_amount,reason,created_at,updated_at,paid_at,from_date,to_date,charge_moment
239,2953,postpone,accepted,,5.00,Postpone Cash Request 2953,2020-06-15 19:54:49.758278+00,2020-10-13 14:25:01.019027+00,,2020-07-17 22:00:00+00,2020-07-31 19:54:44.663+00,before
9081,17625,instant_payment,rejected,,5.00,Instant Payment Cash Request 17625,2020-09-24 11:22:05.182453+00,2020-10-13 14:25:13.632669+00,2020-10-29 04:25:03.654798+00,,,after
6751,3229,incident,accepted,month_delay_on_payment,5.00,month delay on payment - 8/2020,2020-09-08 18:32:48.808554+00,2020-10-13 14:25:18.022008+00,2021-01-07 13:03:24.409525+00,,,after
12265,20123,instant_payment,accepted,,5.00,Instant Payment Cash Request 20123,2020-10-09 15:12:32.431962+00,2020-10-13 14:25:17.947091+00,2021-01-07 13:11:11.587734+00,,,after
20546,26576,instant_payment,accepted,,5.00,Instant Payment Cash Request 26576,2020-10-31 06:41:59.991526+00,2020-10-31 06:41:59.991555+00,2020-11-26 19:12:51.640335+00,,,after
19765,26119,instant_payment,accepted,,5.00,Instant Payment Cash Request 26119,2020-10-29 14:14:30.220839+00,2020-10-29 14:14:30.22087+00,2020-11-11 04:17:10.627995+00,,,after
13722,21306,instant_payment,accepted,,5.00,Instant Payment Cash Request 21306,2020-10-15 12:24:49.916462+00,2020-10-15 12:24:49.916483+00,2020-10-27 19:34:04.217204+00,,,after
6340,14723,instant_payment,accepted,,5.00,Instant Payment Cash Request 14723,2020-09-06 08:16:52.170015+00,2020-10-13 14:25:01.029126+00,2020-11-05 19:58:34.514473+00,,,after
19336,25773,instant_payment,accepted,,5.00,Instant Payment Cash Request 25773,2020-10-28 18:40:54.120639+00,2020-10-28 18:40:54.120663+00,2020-11-05 20:55:52.02054+00,,,after
14424,16097,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-10-17 22:19:00.335812+00,2020-10-17 22:19:00.335834+00,2020-11-02 07:31:54.642024+00,,,after
16300,23375,instant_payment,accepted,,5.00,Instant Payment Cash Request 23375,2020-10-23 10:13:20.517108+00,2020-10-23 10:13:20.51713+00,2020-11-10 19:49:48.607319+00,,,after
16131,12103,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-10-22 22:41:22.049267+00,2020-10-22 22:41:22.049295+00,2020-11-09 03:29:42.794958+00,,,after
17033,20585,postpone,accepted,,5.00,Postpone Cash Request 20585,2020-10-24 12:36:45.052494+00,2020-10-24 12:36:45.052521+00,2020-10-24 12:36:49.129647+00,2020-10-26 12:29:45.272+00,2020-11-07 13:36:38.653+00,before
19957,20158,postpone,cancelled,,5.00,Postpone Cash Request 20158,2020-10-30 04:41:44.717107+00,2020-10-30 04:41:44.717132+00,,2020-11-03 11:00:00+00,2020-12-03 11:00:00+00,before
20201,22294,postpone,cancelled,,5.00,Postpone Cash Request 22294,2020-10-30 16:51:55.609171+00,2020-10-30 16:51:55.609208+00,,2020-11-01 23:51:00+00,2020-11-23 23:00:00+00,before
20427,16056,postpone,cancelled,,5.00,Postpone Cash Request 16056,2020-10-30 18:41:21.537015+00,2020-10-30 18:41:21.53705+00,,2020-10-31 11:59:27.950436+00,2020-11-28 11:00:00+00,before
20943,18606,postpone,cancelled,,5.00,Postpone Cash Request 18606,2020-11-01 07:22:33.293219+00,2020-11-01 07:22:33.293241+00,,2020-11-03 22:00:00+00,2020-11-28 11:00:00+00,before
14006,21569,instant_payment,accepted,,5.00,Instant Payment Cash Request 21569,2020-10-16 10:51:51.584892+00,2020-10-16 10:51:51.584914+00,2020-11-06 19:31:48.639065+00,,,after
18833,25382,instant_payment,accepted,,5.00,Instant Payment Cash Request 25382,2020-10-27 19:47:46.864203+00,2020-10-27 19:47:46.86423+00,2020-11-03 22:02:18.015164+00,,,after
21177,15272,postpone,cancelled,,5.00,Postpone Cash Request 15272,2020-11-01 23:02:11.199619+00,2020-11-01 23:02:11.19965+00,,2020-10-31 23:00:00+00,2020-11-30 23:00:00+00,before
4069,12680,instant_payment,accepted,,5.00,Instant Payment Cash Request 12680,2020-08-16 12:04:53.241719+00,2020-10-13 14:25:06.261125+00,2020-11-03 19:32:35.017362+00,,,after
8443,17012,instant_payment,accepted,,5.00,Instant Payment Cash Request 17012,2020-09-21 08:02:59.763489+00,2020-10-13 14:25:12.730609+00,2020-11-05 00:34:37.024623+00,,,after
15882,23007,instant_payment,accepted,,5.00,Instant Payment Cash Request 23007,2020-10-22 09:56:05.431366+00,2020-10-22 09:56:05.431397+00,2020-11-02 19:55:50.915122+00,,,after
21161,20387,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-11-01 22:26:55.500954+00,2020-11-01 22:26:55.500984+00,2020-11-03 08:05:40.395097+00,,,after
11952,19878,instant_payment,accepted,,5.00,Instant Payment Cash Request 19878,2020-10-08 13:28:11.006162+00,2020-10-13 14:25:13.556618+00,2020-11-04 17:18:20.558897+00,,,after
13953,21517,instant_payment,accepted,,5.00,Instant Payment Cash Request 21517,2020-10-16 08:52:24.683042+00,2020-10-16 08:52:24.683064+00,2020-11-05 14:01:33.998503+00,,,after
20547,26561,instant_payment,accepted,,5.00,Instant Payment Cash Request 26561,2020-10-31 06:46:01.627444+00,2020-10-31 06:46:01.627466+00,2020-12-09 14:55:39.107743+00,,,after
8995,7855,incident,rejected,rejected_direct_debit,5.00,rejected direct debit,2020-09-23 22:15:39.465595+00,2020-10-13 14:25:03.978608+00,2020-12-21 12:30:44.335853+00,,,after
2515,10342,instant_payment,cancelled,,5.00,Instant Payment Cash Request 10342,2020-08-01 13:23:59.651302+00,2020-12-15 17:07:43.688822+00,2020-08-28 12:56:24.868832+00,,,after
17967,24760,instant_payment,accepted,,5.00,Instant Payment Cash Request 24760,2020-10-26 16:56:20.873827+00,2020-10-26 16:56:20.873879+00,2020-11-26 19:07:17.039544+00,,,after
14989,17735,postpone,accepted,,5.00,Postpone Cash Request 17735,2020-10-20 03:14:47.260322+00,2020-10-20 03:14:51.00602+00,2020-10-20 03:14:51.182594+00,2020-10-19 22:00:00+00,2020-11-10 11:00:00+00,before
14438,14681,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-10-17 22:29:40.9685+00,2020-10-17 22:29:40.968519+00,2020-10-26 23:33:40.886824+00,,,after
19066,25532,instant_payment,accepted,,5.00,Instant Payment Cash Request 25532,2020-10-28 12:01:31.576597+00,2020-10-28 12:01:31.57662+00,2020-12-02 19:28:29.582545+00,,,after
17382,24330,instant_payment,accepted,,5.00,Instant Payment Cash Request 24330,2020-10-25 11:43:00.352205+00,2020-10-25 11:43:00.352228+00,2020-10-29 12:32:22.902239+00,,,after
14425,14179,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-10-17 22:19:01.826593+00,2020-10-17 22:19:01.826615+00,2020-10-17 22:19:10.922848+00,,,after
14798,22142,instant_payment,accepted,,5.00,Instant Payment Cash Request 22142,2020-10-19 12:28:16.823273+00,2020-10-19 12:28:16.823295+00,2020-11-05 20:36:30.184981+00,,,after
3461,6317,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-08-11 22:27:56.260915+00,2020-10-13 14:25:07.285432+00,2020-12-17 14:55:46.495118+00,,,after
18557,25136,instant_payment,accepted,,5.00,Instant Payment Cash Request 25136,2020-10-27 11:49:03.155491+00,2020-10-27 11:49:03.155512+00,2020-11-05 20:50:05.3015+00,,,after
19766,26121,instant_payment,accepted,,5.00,Instant Payment Cash Request 26121,2020-10-29 14:14:33.132535+00,2020-10-29 14:14:33.132558+00,2020-11-06 12:19:48.804084+00,,,after
15883,23006,instant_payment,accepted,,5.00,Instant Payment Cash Request 23006,2020-10-22 09:56:51.922084+00,2020-10-22 09:56:51.922106+00,2020-11-13 04:47:45.937815+00,,,after
10705,19030,instant_payment,accepted,,5.00,Instant Payment Cash Request 19030,2020-10-03 12:13:29.980288+00,2020-10-13 14:25:09.115483+00,2020-11-03 19:33:03.598819+00,,,after
3457,7017,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-08-11 22:25:54.655879+00,2020-10-13 14:25:17.994995+00,2020-11-05 18:35:09.179257+00,,,after
17034,24057,instant_payment,accepted,,5.00,Instant Payment Cash Request 24057,2020-10-24 12:39:02.911648+00,2020-10-24 12:39:02.911677+00,2020-11-05 20:05:10.365159+00,,,after
12614,20438,instant_payment,accepted,,5.00,Instant Payment Cash Request 20438,2020-10-11 09:53:15.904962+00,2020-10-13 14:25:16.989558+00,2020-11-05 20:21:58.166068+00,,,after
20780,26777,instant_payment,accepted,,5.00,Instant Payment Cash Request 26777,2020-10-31 16:01:40.027834+00,2020-10-31 16:01:40.027859+00,2020-11-10 19:50:14.480929+00,,,after
14192,14588,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-10-16 23:48:58.733676+00,2020-10-16 23:48:58.733696+00,2020-10-29 04:25:09.943413+00,,,after
2865,8604,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-08-05 22:20:38.637004+00,2020-10-13 14:25:01.095377+00,2020-10-30 00:14:53.282555+00,,,after
19958,18969,postpone,cancelled,,5.00,Postpone Cash Request 18969,2020-10-30 04:57:48.689008+00,2020-10-30 04:57:48.689032+00,,2020-10-30 22:00:00+00,2020-11-14 23:00:00+00,before
20202,19640,postpone,cancelled,,5.00,Postpone Cash Request 19640,2020-10-30 16:51:56.792333+00,2020-10-30 16:51:56.792387+00,,2020-11-03 22:00:00+00,2020-11-04 23:00:00+00,before
20428,19468,postpone,cancelled,,5.00,Postpone Cash Request 19468,2020-10-30 18:48:30.034304+00,2020-10-30 18:48:30.034327+00,,2020-11-04 23:00:00+00,2020-11-11 23:00:00+00,before
21178,15272,postpone,cancelled,,5.00,Postpone Cash Request 15272,2020-11-01 23:02:52.843985+00,2020-11-01 23:02:52.844008+00,,2020-10-31 23:00:00+00,2020-11-30 23:00:00+00,before
13954,21488,instant_payment,accepted,,5.00,Instant Payment Cash Request 21488,2020-10-16 08:55:05.442566+00,2020-10-16 08:55:05.442586+00,2020-10-31 18:58:51.600082+00,,,after
20944,18606,postpone,accepted,,5.00,Postpone Cash Request 18606,2020-11-01 07:24:10.312286+00,2020-11-01 07:24:14.449736+00,2020-11-01 07:24:14.588116+00,2020-11-03 22:00:00+00,2020-11-30 11:00:00+00,before
13081,20680,instant_payment,accepted,,5.00,Instant Payment Cash Request 20680,2020-10-13 10:15:01.464291+00,2020-10-13 14:25:19.152326+00,2020-11-03 02:19:20.468356+00,,,after
16144,8523,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-10-22 22:48:46.574944+00,2020-10-22 22:48:46.574965+00,2020-11-06 00:53:14.33696+00,,,after
13154,20882,instant_payment,accepted,,5.00,Instant Payment Cash Request 20882,2020-10-13 14:48:40.267222+00,2020-10-13 14:48:40.267241+00,2020-11-06 04:34:31.722975+00,,,after
18834,25383,instant_payment,accepted,,5.00,Instant Payment Cash Request 25383,2020-10-27 19:54:38.390779+00,2020-10-27 19:54:38.390803+00,2020-11-05 12:01:59.230844+00,,,after
13155,20874,instant_payment,accepted,,5.00,Instant Payment Cash Request 20874,2020-10-13 15:01:53.48377+00,2020-10-13 15:01:53.483789+00,2020-11-05 20:25:55.418517+00,,,after
13577,10128,incident,accepted,month_delay_on_payment,5.00,month delay on payment - 9/2020,2020-10-15 01:30:20.51301+00,2021-01-21 10:05:02.375586+00,2020-11-05 15:46:08+00,,,after
17968,23576,instant_payment,accepted,,5.00,Instant Payment Cash Request 23576,2020-10-26 16:56:37.848454+00,2020-10-26 16:56:37.848477+00,2021-01-04 14:04:10.422339+00,,,after
20429,24960,postpone,cancelled,,5.00,Postpone Cash Request 24960,2020-10-30 18:57:07.499853+00,2020-10-30 18:57:07.499877+00,,2020-11-05 22:00:00+00,2020-11-06 11:00:00+00,before
21179,15272,postpone,cancelled,,5.00,Postpone Cash Request 15272,2020-11-01 23:05:36.422155+00,2020-11-01 23:05:36.422177+00,,2020-10-31 23:00:00+00,2020-11-30 23:00:00+00,before
15884,21956,instant_payment,accepted,,5.00,Instant Payment Cash Request 21956,2020-10-22 09:57:35.971388+00,2020-10-22 09:57:35.971409+00,2020-11-02 19:49:33.560927+00,,,after
17618,21152,postpone,cancelled,,5.00,Postpone Cash Request 21152,2020-10-26 02:25:35.04771+00,2020-10-26 02:25:35.047746+00,,2020-10-27 22:00:00+00,2020-10-31 04:00:00+00,before
2271,9894,instant_payment,accepted,,5.00,Instant Payment Cash Request 9894,2020-07-29 08:51:44.363996+00,2020-10-13 14:25:02.563761+00,2020-11-06 01:00:05.019089+00,,,after
14426,14754,incident,rejected,rejected_direct_debit,5.00,rejected direct debit,2020-10-17 22:19:03.204213+00,2020-10-17 22:19:03.204238+00,2021-01-09 05:40:35.726333+00,,,after
6157,14588,instant_payment,accepted,,5.00,Instant Payment Cash Request 14588,2020-09-05 07:00:55.283152+00,2020-10-13 14:25:09.114168+00,2020-10-29 04:25:10.52312+00,,,after
3336,11884,instant_payment,accepted,,5.00,Instant Payment Cash Request 11884,2020-08-11 07:20:00.151809+00,2020-10-13 14:25:05.286609+00,2020-10-19 12:39:02.844671+00,,,after
4431,11302,postpone,accepted,,5.00,Postpone Cash Request 11302,2020-08-20 08:34:04.167704+00,2020-10-13 14:25:01.15524+00,2020-08-20 08:34:08.393744+00,2020-09-02 22:00:00+00,2020-10-03 10:00:00+00,before
1543,6350,postpone,accepted,,5.00,Postpone Cash Request 6350,2020-07-17 13:33:22.120034+00,2020-10-13 14:25:01.156335+00,2020-07-17 13:33:26.403503+00,2020-08-05 10:00:00+00,2020-09-03 22:00:00+00,before
9984,4997,incident,accepted,month_delay_on_payment,5.00,month delay on payment - 9/2020,2020-09-30 01:00:10.298825+00,2020-10-13 14:25:08.545707+00,2021-01-15 16:06:00.068594+00,,,after
14439,15569,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-10-17 22:30:00.061974+00,2020-10-17 22:30:00.061999+00,2020-10-19 16:40:42.061431+00,,,after
19338,25776,instant_payment,accepted,,5.00,Instant Payment Cash Request 25776,2020-10-28 18:47:24.525961+00,2020-10-28 18:47:24.525984+00,2020-11-04 19:57:48.72367+00,,,after
14990,22316,instant_payment,accepted,,5.00,Instant Payment Cash Request 22316,2020-10-20 03:29:24.607159+00,2020-10-20 03:29:24.607185+00,2020-11-25 20:25:28.756606+00,,,after
15440,22708,instant_payment,accepted,,5.00,Instant Payment Cash Request 22708,2020-10-21 09:12:03.920125+00,2020-10-21 09:12:03.920155+00,2020-11-02 19:52:10.53878+00,,,after
13294,20747,instant_payment,accepted,,5.00,Instant Payment Cash Request 20747,2020-10-14 06:49:12.858564+00,2020-10-14 06:49:12.858587+00,2020-10-23 19:32:08.333054+00,,,after
18835,22890,postpone,accepted,,5.00,Postpone Cash Request 22890,2020-10-27 19:55:00.23374+00,2020-10-27 19:55:03.814449+00,2020-10-27 19:55:04.018895+00,2020-10-28 22:00:00+00,2020-11-10 11:00:00+00,before
17035,20143,postpone,cancelled,,5.00,Postpone Cash Request 20143,2020-10-24 12:41:33.863832+00,2020-10-24 12:41:33.863858+00,,2020-11-01 23:51:00+00,2020-11-15 23:00:00+00,before
14193,14080,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-10-16 23:49:03.182524+00,2020-10-16 23:49:03.182551+00,2020-11-03 02:17:37.824478+00,,,after
17383,21931,postpone,cancelled,,5.00,Postpone Cash Request 21931,2020-10-25 12:01:25.110897+00,2020-10-25 12:01:25.110921+00,,2020-10-26 11:00:00+00,2020-10-28 11:00:00+00,before
20548,26577,instant_payment,accepted,,5.00,Instant Payment Cash Request 26577,2020-10-31 06:47:52.365226+00,2020-10-31 06:47:52.365247+00,2020-11-10 19:48:44.344524+00,,,after
20781,26776,instant_payment,accepted,,5.00,Instant Payment Cash Request 26776,2020-10-31 16:01:45.074696+00,2020-10-31 16:01:45.07472+00,2020-12-07 19:12:17.577356+00,,,after
20945,19144,postpone,cancelled,,5.00,Postpone Cash Request 19144,2020-11-01 07:27:45.310506+00,2020-11-01 07:27:45.310528+00,,2020-11-05 22:00:00+00,2020-12-02 23:00:00+00,before
19959,18969,postpone,cancelled,,5.00,Postpone Cash Request 18969,2020-10-30 05:01:16.700572+00,2020-10-30 05:01:16.700592+00,,2020-10-30 22:00:00+00,2020-11-14 23:00:00+00,before
18558,25137,instant_payment,accepted,,5.00,Instant Payment Cash Request 25137,2020-10-27 11:49:31.739896+00,2020-10-27 11:49:31.739924+00,2020-11-12 00:35:34.356074+00,,,after
20203,23690,postpone,accepted,,5.00,Postpone Cash Request 23690,2020-10-30 16:52:00.038454+00,2020-10-30 16:52:00.038484+00,2020-10-30 16:52:22.529825+00,2020-10-30 23:00:00+00,2020-11-29 23:00:00+00,before
16302,23376,instant_payment,accepted,,5.00,Instant Payment Cash Request 23376,2020-10-23 10:14:19.083809+00,2020-10-23 10:14:19.083831+00,2020-10-30 17:01:41.41295+00,,,after
13488,21144,instant_payment,accepted,,5.00,Instant Payment Cash Request 21144,2020-10-14 18:22:47.128741+00,2020-10-14 18:22:47.128764+00,2020-11-01 19:19:39.616226+00,,,after
10545,18874,instant_payment,accepted,,5.00,Instant Payment Cash Request 18874,2020-10-02 14:45:41.204819+00,2020-10-13 14:25:03.227427+00,2020-11-03 19:33:03.633613+00,,,after
7589,15988,instant_payment,accepted,,5.00,Instant Payment Cash Request 15988,2020-09-14 07:49:40.661168+00,2020-10-13 14:25:11.2202+00,2020-11-14 02:04:34.554311+00,,,after
13723,17625,postpone,cancelled,,5.00,Postpone Cash Request 17625,2020-10-15 12:35:40.491333+00,2020-10-15 12:35:40.491355+00,,2020-10-24 10:12:56+00,2020-11-05 23:00:00+00,after
16691,23787,instant_payment,rejected,,5.00,Instant Payment Cash Request 23787,2020-10-23 19:40:59.610004+00,2020-10-23 19:40:59.610026+00,2020-11-26 19:07:08.555003+00,,,after
17619,24504,instant_payment,accepted,,5.00,Instant Payment Cash Request 24504,2020-10-26 03:18:02.866682+00,2020-10-26 03:18:02.866722+00,2020-11-03 00:40:44.776074+00,,,after
4812,13570,instant_payment,accepted,,5.00,Instant Payment Cash Request 13570,2020-08-22 14:56:06.017957+00,2020-10-13 14:25:16.986291+00,2020-10-20 18:37:26.727867+00,,,after
10394,13570,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-10-01 22:38:54.656315+00,2020-10-13 14:25:12.484397+00,2020-10-20 18:37:26.75239+00,,,after
16428,23494,instant_payment,rejected,,5.00,Instant Payment Cash Request 23494,2020-10-23 14:15:47.479952+00,2020-10-23 14:15:47.479973+00,2020-11-12 06:12:02.814514+00,,,after
16303,23377,instant_payment,accepted,,5.00,Instant Payment Cash Request 23377,2020-10-23 10:14:50.628321+00,2020-10-23 10:14:50.628387+00,2020-11-09 19:13:39.921655+00,,,after
1771,8948,postpone,accepted,,5.00,Postpone Cash Request 8948,2020-07-22 10:37:44.334696+00,2020-10-13 14:25:01.220125+00,2020-07-22 10:37:49.7192+00,2020-08-04 22:00:00+00,2020-08-20 10:37:42.805+00,before
1544,7511,postpone,accepted,,5.00,Postpone Cash Request 7511,2020-07-17 14:34:18.541811+00,2020-10-13 14:25:01.22168+00,2020-07-17 14:34:22.913766+00,2020-08-05 22:00:00+00,2020-09-05 14:34:14.787+00,before
17036,24058,instant_payment,accepted,,5.00,Instant Payment Cash Request 24058,2020-10-24 12:44:19.875693+00,2020-10-24 12:44:19.875716+00,2020-11-03 01:43:03.547677+00,,,after
13489,21142,instant_payment,cancelled,,5.00,Instant Payment Cash Request 21142,2020-10-14 18:23:50.010985+00,2020-12-09 15:37:01.939761+00,2020-12-07 16:52:38.40516+00,,,after
20430,26495,instant_payment,accepted,,5.00,Instant Payment Cash Request 26495,2020-10-30 18:57:07.590698+00,2020-10-30 18:57:07.59072+00,2020-11-30 19:48:26.632211+00,,,after
18559,18320,postpone,cancelled,,5.00,Postpone Cash Request 18320,2020-10-27 11:50:32.500719+00,2020-10-27 11:50:32.500757+00,,2020-11-06 11:00:00+00,2020-12-05 23:00:00+00,before
18836,25384,instant_payment,accepted,,5.00,Instant Payment Cash Request 25384,2020-10-27 19:55:11.694556+00,2020-10-27 19:55:11.694585+00,2020-12-01 19:35:03.93159+00,,,after
20204,17450,postpone,accepted,,5.00,Postpone Cash Request 17450,2020-10-30 16:52:01.281585+00,2020-10-30 16:52:01.281619+00,2020-10-30 16:52:06.948054+00,2020-10-30 23:00:00+00,2020-11-29 23:00:00+00,before
11471,19542,instant_payment,accepted,,5.00,Instant Payment Cash Request 19542,2020-10-06 22:18:05.191532+00,2020-10-13 14:25:16.705169+00,2020-11-10 10:07:42.398854+00,,,after
17384,24334,instant_payment,accepted,,5.00,Instant Payment Cash Request 24334,2020-10-25 12:02:16.380617+00,2020-10-25 12:02:16.380647+00,2020-11-12 05:36:34.492538+00,,,after
14440,16487,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-10-17 22:30:03.481179+00,2020-10-17 22:30:03.481208+00,2020-10-28 08:56:21.019284+00,,,after
19068,20938,postpone,cancelled,,5.00,Postpone Cash Request 20938,2020-10-28 12:03:12.761453+00,2020-10-28 12:03:12.761478+00,,2020-10-28 21:19:24.708+00,2020-11-06 11:00:00+00,before
